14.85332,7.180538,3.117139
14.96461,7.124051,2.653589
15.07589,7.067805,2.224417
15.18718,7.011838,1.836465
15.29846,6.956183,1.494533
15.40975,6.90087,1.201167
15.52103,6.845927,1.271135
15.63232,6.791379,1.443725
15.7436,6.737248,1.615972
15.85489,6.683553,1.759259
15.96617,6.630312,1.835366
16.07746,6.577538,1.810455
16.18874,6.525242,1.701361
16.30003,6.473435,1.523805
16.41131,6.422123,1.267111
16.52259,6.37131,1.119079
16.63388,6.320996,1.180775
16.74516,6.271182,1.317758
16.85645,6.221862,1.481175
16.96773,6.17303,1.589282
17.07902,6.124678,1.644081
17.1903,6.07679,1.64693
17.30158,6.029356,1.597478
17.41287,5.982361,1.495393
17.52415,5.935786,1.343421
17.63544,5.889611,1.174154
17.74672,5.84382,1.245371
17.85801,5.798389,1.322714
17.96929,5.753299,1.395497
18.08057,5.708531,1.447178
18.19186,5.664065,1.456961
18.28831,5.62577,1.404785
18.38477,5.587675,1.299919
18.48122,5.549769,1.260687
18.57768,5.512043,1.222266
18.67413,5.474485,1.146698
18.77059,5.43709,1.087776
18.86704,5.399847,1.081718
18.9635,5.36275,1.137161
19.05995,5.325792,1.342763
19.1564,5.296438,1.52997
19.25286,5.267781,1.661988
19.34931,5.239827,1.710043
19.44577,5.21262,1.660058
19.54222,5.186196,1.516858
19.63868,5.160566,1.30239
19.73513,5.135718,1.048183
19.83159,5.111614,0.7867026
19.92804,5.088188,0.6948475
20.0245,5.065351,0.7174876
20.12095,5.042999,0.7354829
20.21741,5.021012,0.7452275
20.31386,4.999267,0.7809336
20.41031,4.977644,0.8563421
20.50677,4.956037,0.9268844
20.60322,4.93435,0.9858131
20.69968,4.912506,1.025742
20.79613,4.89045,1.040482
20.89259,4.868145,1.027528
20.98904,4.845573,0.9906394
21.0855,4.822732,1.003765
21.18195,4.799635,1.056219
21.27841,4.77631,1.086273
21.37486,4.752791,1.090276
21.47132,4.729122,1.069018
21.56777,4.705355,1.028149
21.66422,4.681545,0.9786615
21.76068,4.657753,0.952082
21.85713,4.63404,0.9562232
21.95359,4.61047,0.9471591
22.05004,4.587107,0.9260805
22.1465,4.564013,0.8950222
22.24295,4.541248,0.9029819
22.33941,4.518869,1.038278
22.43586,4.496928,1.206964
22.53232,4.475465,1.413685
22.62835,4.454605,1.658839
22.72439,4.434274,1.931267
22.82043,4.414479,2.224929
22.91646,4.395215,2.473511
23.0125,4.376458,2.597032
23.10854,4.358171,2.527585
23.20457,4.340305,2.257369
23.30061,4.322793,1.875489
23.39665,4.305561,1.543838
23.49269,4.288525,1.396012
23.58872,4.2716,1.418751
23.68476,4.254698,1.501058
23.7808,4.237735,1.564494
23.87683,4.220631,1.583659
23.97287,4.203318,1.584665
24.06891,4.185731,1.547967
24.16494,4.167824,1.484855
24.26098,4.149559,1.405361
24.35702,4.130911,1.317072
24.45305,4.111866,1.225444
24.54909,4.092418,1.134296
24.64513,4.072576,1.093457
24.74117,4.052353,1.168323
24.8372,4.031771,1.223576
24.93324,4.010853,1.249507
25.02928,3.989628,1.237202
25.12531,3.968129,1.181871
25.22135,3.94639,1.085932
25.31739,3.924444,0.9600817
25.41342,3.902326,0.821772
25.50946,3.880069,0.6912347
25.6055,3.857707,0.6386681
25.70153,3.83527,0.6300435
25.79757,3.812787,0.6611617
25.89361,3.802503,0.6888936
25.98965,3.817068,0.7109969
26.08568,3.823274,0.7250382
26.18172,3.822388,0.7286646
26.27776,3.815642,0.7200766
26.37379,3.804164,0.6985043
26.46983,3.788947,0.664701
26.56587,3.770846,0.6211807
26.6619,3.750578,0.5739942
26.75794,3.728741,0.5876926
26.85398,3.705823,0.5972745
26.94954,3.682336,0.6014728
27.0451,3.658482,0.5990534
27.14067,3.63451,0.5889916
27.23623,3.61061,0.5705424
27.3318,3.586931,0.5705881
27.42736,3.563581,0.5727568
27.52292,3.540639,0.5707929
27.61849,3.51816,0.5652602
27.71405,3.496179,0.5566849
27.80962,3.474714,0.5644407
27.90518,3.453771,0.63435
28.00074,3.433345,0.7218354
28.09631,3.413427,0.8316171
28.19187,3.393997,0.9693947
28.28744,3.375035,1.141588
28.383,3.356515,1.354404
28.47856,3.338413,1.611455
28.57413,3.3207,1.909003
28.66969,3.303348,2.227814
28.76525,3.28633,2.523187
28.86082,3.269618,2.720689
28.95638,3.254144,2.737888
29.05195,3.238626,2.516988
29.14751,3.222932,2.099256
29.24307,3.207092,1.640954
29.33864,3.191132,1.358263
29.4342,3.175077,1.35184
29.52977,3.159162,1.494748
29.62533,3.144065,1.639833
29.72089,3.129086,1.73042
29.81646,3.114213,1.760934
29.91202,3.099436,1.742464
30.00759,3.084741,1.688833
30.10315,3.070123,1.612152
30.19871,3.055573,1.521795
30.29428,3.041085,1.424628
30.38984,3.026655,1.325444
30.4854,3.01228,1.227517
30.58097,2.997957,1.132996
30.67653,2.983686,1.211642
30.7721,2.969467,1.275715
30.86766,2.955301,1.311051
30.96322,2.941191,1.306974
31.05879,2.933671,1.2622
31.15435,2.92697,1.178937
31.25091,2.920208,1.063653
31.34747,2.913457,0.9379872
31.44403,2.906719,0.8345699
31.54058,2.899998,0.7820027
31.63714,2.893295,0.7878641
31.7337,2.886612,0.8342815
31.83026,2.879951,0.8951879
31.92681,2.873315,0.9514878
32.02337,2.866703,0.9934756
32.11993,2.860117,1.018002
32.21648,2.853558,1.025496
32.31304,2.847028,1.018059
32.4096,2.840527,0.9983712
32.50616,2.834055,0.9690894
32.60271,2.827615,0.9326445
32.69927,2.821206,0.8910777
32.79583,2.814828,0.8460907
32.89239,2.808483,0.7990498
32.98895,2.802172,0.75105
33.0855,2.795895,0.7076498
33.18206,2.789651,0.6680651
33.27862,2.783444,0.6296563
33.37518,2.777273,0.5927474
33.47173,2.771138,0.5575315
33.56829,2.765043,0.524142
33.66485,2.758988,0.4926277
33.76141,2.752973,0.463011
33.85796,2.747001,0.4352612
33.95452,2.741075,0.4093392
34.05108,2.735194,0.3851795
34.14764,2.729363,0.3627093
34.24419,2.723582,0.3526509
34.34075,2.717856,0.3580449
34.43731,2.712187,0.3613667
34.53387,2.706577,0.3625908
34.63042,2.70103,0.3617789
34.72698,2.695548,0.3590772
34.82354,2.690135,0.3546709
34.9201,2.684793,0.3487642
35.01665,2.679526,0.341584
35.11321,2.674335,0.3333496
35.20977,2.669225,0.324273
35.30633,2.664197,0.3288376
35.40289,2.659253,0.3357076
35.49944,2.654395,0.3415065
35.60212,2.649322,0.3459867
35.7048,2.644348,0.3491298
35.80748,2.639474,0.3502206
35.91016,2.6347,0.3490559
36.01284,2.630025,0.345514
36.11552,2.625448,0.3396065
36.2182,2.620967,0.3315101
36.32088,2.61658,0.3215773
36.42356,2.612284,0.310363
36.52625,2.608077,0.298613
36.62893,2.603954,0.2871979
36.73161,2.599913,0.2770434
36.83429,2.595949,0.268988
36.93697,2.592061,0.2636279
37.03965,2.588243,0.2612013
37.14233,2.584491,0.2615322
37.24501,2.580802,0.2640923
37.34769,2.577172,0.2681459
37.45037,2.573597,0.2728888
37.55305,2.570075,0.2775665
37.65573,2.566602,0.2815897
37.75841,2.563175,0.2845075
37.86109,2.559791,0.2860447
37.96377,2.556447,0.2860556
38.06645,2.553141,0.2845166
38.16913,2.54987,0.2814851
38.27181,2.546632,0.2770871
38.37449,2.543425,0.2714778
38.47717,2.540248,0.264839
38.57985,2.537098,0.2573645
38.68253,2.533976,0.249245
38.78521,2.530877,0.2406587
38.88789,2.527802,0.2317753
38.99057,2.524749,0.2227471
39.09325,2.521718,0.2217787
39.19593,2.518707,0.22507
39.29861,2.515716,0.2278189
39.40129,2.512743,0.2300237
39.50397,2.509789,0.2316795
39.60665,2.50685,0.2328017
39.70933,2.503928,0.2333945
39.81201,2.501021,0.2334873
39.91469,2.498129,0.2330825
40.01737,2.49525,0.2322085
40.12005,2.492383,0.2308922
40.21541,2.489733,0.2291537
40.31077,2.487092,0.2271799
40.40613,2.48446,0.2248863
40.50149,2.481836,0.2223056
40.59685,2.479219,0.2194476
40.69221,2.47661,0.2163509
40.78757,2.474007,0.2130421
40.88293,2.471409,0.2095451
40.97829,2.468816,0.2058876
41.07365,2.466226,0.2020934
41.16901,2.463639,0.1981915
41.26437,2.461055,0.194207
41.35973,2.458471,0.1901632
41.45509,2.455889,0.1860929
41.55045,2.453305,0.1820121
41.64581,2.45072,0.1779509
41.74117,2.448132,0.1739193
41.83653,2.445542,0.169944
41.93189,2.442947,0.1660442
42.02725,2.440348,0.1622277
42.12261,2.437742,0.1585144
42.21797,2.43513,0.1549141
42.31333,2.432512,0.1514378
42.40869,2.429885,0.148092
42.50405,2.427249,0.1448785
42.59941,2.424604,0.1418076
42.69477,2.421949,0.1388746
42.79013,2.419283,0.1360818
42.88549,2.416606,0.1334272
42.98085,2.413918,0.1309095
43.07621,2.411219,0.1304689
43.17157,2.408507,0.1315864
43.26693,2.405784,0.1325273
43.36229,2.403049,0.1332979
43.45765,2.400302,0.1338958
43.55301,2.397544,0.134329
43.64837,2.394775,0.1346111
43.74372,2.391995,0.1347563
43.83908,2.389206,0.1347852
43.93444,2.386408,0.1347274
44.0298,2.383603,0.1360082
44.12516,2.380792,0.1385365
44.22052,2.377976,0.14076
44.31588,2.375158,0.1427004
44.41124,2.372338,0.1443804
44.50809,2.369476,0.1458179
44.60495,2.366618,0.1470501
44.7018,2.363767,0.1480713
44.79865,2.360928,0.1488982
44.8955,2.358102,0.1495447
44.99235,2.355295,0.1500276
45.0892,2.352509,0.1503521
45.18605,2.349751,0.1505404
45.28291,2.347024,0.1505994
45.37976,2.344334,0.1505403
45.47661,2.341687,0.1503642
45.57346,2.339088,0.1501465
45.67031,2.336543,0.1526665
45.76716,2.334059,0.1552155
45.86401,2.331643,0.1577471
45.96087,2.329301,0.1602125
46.05772,2.327041,0.1625661
46.15457,2.324869,0.1647619
46.25142,2.322793,0.1667622
46.34827,2.320818,0.1685222
46.44512,2.318954,0.1700186
46.54197,2.317206,0.1712119
46.63882,2.31558,0.1720836
46.73568,2.314083,0.172615
46.83253,2.31272,0.1727906
46.92938,2.311496,0.1725957
47.02623,2.310415,0.1720327
47.12308,2.309479,0.1711009
47.21993,2.308692,0.170383
47.31678,2.308054,0.170487
47.41364,2.307565,0.1703282
47.51049,2.307223,0.1699083
47.60734,2.307027,0.1692435
47.70419,2.306971,0.1683467
47.80104,2.307051,0.1672229
47.89789,2.30726,0.1659002
47.99474,2.307592,0.1643852
48.09159,2.308037,0.1627014
48.18845,2.308586,0.1608641
48.2853,2.30923,0.1588928
48.38215,2.309961,0.1568035
48.479,2.310767,0.1546158
48.57585,2.311641,0.1523459
48.6727,2.312575,0.150011
48.76955,2.313562,0.1476285
48.87932,2.314737,0.1452127
48.98908,2.315972,0.1424403
49.09885,2.317271,0.1396693
49.20861,2.318638,0.1369112
49.31837,2.320086,0.1341789
49.42814,2.321634,0.1314844
49.5379,2.323305,0.1288339
49.64767,2.325129,0.1262379
49.75743,2.32714,0.1237025
49.8672,2.329377,0.1212305
49.97696,2.331879,0.1188261
50.08672,2.334685,0.1164888
50.19649,2.337833,0.1142222
50.30625,2.341355,0.1120248
50.41602,2.345274,0.1098985
50.52578,2.349603,0.1086485
50.63554,2.35434,0.1111832
50.74531,2.359469,0.1136605
50.85507,2.364955,0.116056
50.96484,2.370747,0.1183419
51.0746,2.376774,0.1204727
51.18436,2.382954,0.1224174
51.29413,2.389189,0.1241259
51.40389,2.395372,0.1255603
51.51366,2.40139,0.1266786
51.62342,2.407128,0.1274354
51.73318,2.412476,0.1277981
51.84295,2.417328,0.1277398
51.95271,2.42159,0.127248
52.06248,2.42518,0.126328
52.17224,2.428027,0.1249987
52.28201,2.43008,0.1238895
52.39177,2.431302,0.13094
52.50153,2.431669,0.137369
52.6113,2.431173,0.1430533
52.72106,2.429821,0.1478859
52.83083,2.427629,0.1517519
52.94059,2.424626,0.1545669
53.05035,2.420846,0.1562511
53.16012,2.416332,0.1567624
53.26988,2.411132,0.1560926
53.37965,2.405298,0.1542851
53.48941,2.398884,0.1514198
53.59917,2.391947,0.1476471
53.70894,2.384542,0.1431568
53.80653,2.377591,0.1382018
53.90412,2.370361,0.1336443
54.00171,2.362889,0.1291387
54.0993,2.355209,0.1248834
54.1969,2.347355,0.1210677
54.29449,2.33936,0.1178327
54.39208,2.331254,0.115266
54.48967,2.323064,0.1134145
54.58726,2.314816,0.112239
54.68485,2.306533,0.1116641
54.78244,2.298236,0.1115644
54.88004,2.289944,0.1118141
54.97763,2.281673,0.1122597
55.07522,2.273438,0.1127756
55.17281,2.26525,0.1132559
55.2704,2.25712,0.1135997
55.36799,2.249055,0.1137538
55.46558,2.241062,0.1136636
55.56318,2.233147,0.1133021
55.66077,2.225312,0.112664
55.75836,2.217559,0.1117418
55.85595,2.209891,0.1105453
55.95354,2.202307,0.1090887
56.05113,2.194807,0.1073877
56.14872,2.187389,0.1054639
56.24632,2.184032,0.1033361
56.34391,2.18271,0.1010281
56.4415,2.181299,0.0985629
56.53909,2.179798,0.09595316
56.63668,2.178204,0.09323465
56.73427,2.176511,0.09041575
56.83186,2.174716,0.08842878
56.92945,2.172813,0.08804783
57.02705,2.170798,0.08763801
57.12464,2.168664,0.08719884
57.22223,2.166407,0.08673123
57.31982,2.164025,0.08623465
57.41741,2.161513,0.08571351
57.515,2.158868,0.08516192
57.61259,2.15609,0.08458364
57.71019,2.15318,0.08397771
57.80778,2.150137,0.08334828
57.90537,2.146963,0.08269243
58.00296,2.143663,0.08200782
58.10055,2.140239,0.08129643
58.19751,2.136718,0.08055975
58.29446,2.133085,0.07980126
58.39141,2.129345,0.07901547
58.48837,2.125505,0.07878633
58.58532,2.121571,0.07869884
58.68228,2.11755,0.07858069
58.77923,2.11345,0.07844345
58.87619,2.109277,0.07829522
58.97314,2.105038,0.07814654
59.0701,2.100741,0.07801101
59.16705,2.096392,0.07789624
59.264,2.092,0.0778172
59.36096,2.08757,0.07778026
59.45791,2.083108,0.0778005
59.55487,2.07862,0.07788098
59.65182,2.074113,0.07803489
59.74878,2.06959,0.07826558
59.84573,2.065057,0.07857514
59.94268,2.060519,0.0789679
60.03964,2.05598,0.07944383
60.13659,2.051443,0.07999747
60.23355,2.046912,0.08062757
60.3305,2.04239,0.08132811
60.42746,2.03788,0.08208728
60.52441,2.033384,0.08290094
60.62136,2.028903,0.08375172
60.71832,2.024441,0.08463234
60.81527,2.019997,0.0855348
60.91223,2.015574,0.08643841
61.00918,2.011173,0.08733801
61.10614,2.006794,0.08821525
61.20309,2.002438,0.08906661
61.30005,1.998105,0.0898794
61.397,1.993796,0.09063576
61.49395,1.98951,0.09133775
61.59091,1.985248,0.09197299
61.68786,1.981009,0.09253076
61.78482,1.976794,0.09301088
61.88177,1.972602,0.09340303
61.97873,1.968433,0.09371519
62.07568,1.964285,0.09392901
62.17263,1.96016,0.09405366
62.26959,1.956055,0.09408057
62.36654,1.951972,0.0940171
62.4635,1.947909,0.09385826
62.55838,1.943951,0.09360588
62.65327,1.940012,0.09327422
62.74816,1.936091,0.09285386
62.84304,1.932187,0.09235626
62.93793,1.928299,0.09177879
63.03282,1.924427,0.09112653
63.1277,1.920571,0.09040198
63.22259,1.91673,0.089614
63.31748,1.912904,0.0887621
63.41236,1.909093,0.0878496
63.50725,1.905294,0.08689009
63.60214,1.901509,0.08587665
63.69703,1.897736,0.08482143
63.79191,1.893977,0.08372501
63.8868,1.890229,0.08413101
63.98169,1.886492,0.08519389
64.07657,1.882767,0.08609211
64.17146,1.879052,0.08681731
64.26634,1.875348,0.08736186
64.36123,1.871654,0.08771908
64.45612,1.86797,0.08788807
64.551,1.864295,0.08786396
64.64589,1.860629,0.08764236
64.74078,1.856972,0.08723923
64.83566,1.853324,0.08665844
64.93055,1.849684,0.08592172
65.02544,1.846052,0.08506087
65.12032,1.842428,0.08411995
65.21521,1.838811,0.08316354
65.3101,1.835202,0.08226826
65.40498,1.831599,0.08154227
65.49987,1.828004,0.08109699
65.59476,1.824415,0.08108253
65.68964,1.820832,0.08164299
65.78453,1.817256,0.0829294
65.87942,1.813686,0.08506671
65.9743,1.810121,0.08815241
66.06919,1.806563,0.09222377
66.16408,1.803009,0.09727842
66.25896,1.799461,0.1032574
66.35385,1.795918,0.1100509
66.44874,1.792381,0.1175252
66.54362,1.788848,0.1255243
66.63851,1.785319,0.1338658
66.7334,1.781796,0.1423662
66.82951,1.778231,0.1508345
66.92563,1.774671,0.1591943
67.02174,1.771116,0.1671341
67.11786,1.767564,0.1744699
67.21397,1.766018,0.1810364
67.31009,1.780532,0.1866681
67.4062,1.79603,0.1912454
67.50232,1.812382,0.1946622
67.59843,1.829436,0.1968359
67.69455,1.847023,0.1977372
67.79066,1.864959,0.1973449
67.88678,1.88305,0.1956854
67.98289,1.9011,0.1928221
68.07901,1.91891,0.1888361
68.17513,1.936291,0.1838669
68.27124,1.953062,0.1780389
68.36736,1.969058,0.1715424
68.46347,1.984132,0.1645475
68.55959,1.998158,0.1572675
68.6557,2.011035,0.1499043
68.75182,2.022681,0.1426487
68.84793,2.033038,0.1356934
68.94405,2.042075,0.1292261
69.04016,2.049777,0.1233865
69.13628,2.05615,0.1182789
69.23239,2.061217,0.1139764
69.32851,2.065016,0.1105027
69.42462,2.067595,0.1078222
69.52074,2.069015,0.1058689
69.61685,2.069343,0.1045536
69.71297,2.068651,0.1037485
69.80908,2.067014,0.1033363
69.9052,2.06451,0.1031949
70.00131,2.061217,0.1032178
70.09743,2.057209,0.1033136
70.19354,2.052564,0.1034059
70.28966,2.047353,0.1034401
70.38577,2.041644,0.1033717
70.48189,2.035501,0.1031781
70.578,2.028986,0.1028353
70.67412,2.022155,0.1023383
70.77023,2.01506,0.1016868
70.86635,2.007748,0.1008904
70.96246,2.000261,0.09995397
71.05858,1.99264,0.09888397
71.15589,1.984825,0.09769677
71.2532,1.97694,0.09639978
71.35052,1.969015,0.09500273
71.44783,1.961075,0.09353783
71.54514,1.953144,0.09200651
71.64246,1.945239,0.09043459
71.73977,1.93738,0.08881899
71.83708,1.929579,0.08718345
71.93439,1.92185,0.08553255
72.03171,1.914203,0.08388271
72.12902,1.906645,0.08223268
72.22633,1.899185,0.08059576
72.32365,1.891827,0.07897905
72.42096,1.884575,0.07738514
72.51827,1.877433,0.07581701
72.61559,1.870405,0.07427408
72.7129,1.86349,0.07277177
72.81021,1.85669,0.07131023
72.90752,1.850004,0.0698809
73.00484,1.843433,0.06849092
73.10215,1.836975,0.06836601
73.19946,1.830629,0.06896976
73.29678,1.824395,0.06964494
73.39409,1.818269,0.07038317
73.4914,1.812249,0.07117055
73.58871,1.806335,0.07199615
73.68603,1.800523,0.07284413
73.78334,1.794812,0.07370397
73.88065,1.789197,0.07455679
73.97797,1.783679,0.07539137
74.07528,1.778252,0.07619477
74.17259,1.772916,0.07695548
74.26991,1.767667,0.07766321
74.36722,1.762504,0.07830542
74.46453,1.757423,0.07888059
74.56184,1.752423,0.07937462
74.65916,1.7475,0.07978881
74.75647,1.742653,0.08011595
74.85378,1.73788,0.0803536
74.9511,1.733178,0.08050098
75.04841,1.728545,0.08056033
75.14572,1.723979,0.08052888
75.24303,1.719479,0.08041131
75.34035,1.715042,0.08020909
75.43766,1.710666,0.07992745
75.5337,1.706406,0.07956725
75.62974,1.702204,0.07913952
75.72578,1.698056,0.07864679
75.82182,1.693962,0.07809398
75.91785,1.689919,0.07847551
76.01389,1.685928,0.08167975
76.10993,1.681986,0.08497917
76.20597,1.678092,0.08837332
76.30201,1.674246,0.09185672
76.39805,1.670445,0.09542239
76.49409,1.66669,0.09906149
76.59013,1.662977,0.1027696
76.68616,1.659308,0.1065323
76.7822,1.655681,0.1103426
76.87824,1.652095,0.1141796
76.97428,1.648548,0.1180329
77.07032,1.645041,0.1218801
77.16636,1.641573,0.1257029
77.2624,1.638991,0.1294819
77.35844,1.638577,0.1331898
77.45448,1.638174,0.1368053
77.55051,1.637781,0.1402953
77.64655,1.637397,0.1436331
77.74259,1.637023,0.1467897
77.83863,1.636656,0.1497348
77.93467,1.636296,0.1524479
78.03071,1.635943,0.1548946
78.12675,1.635594,0.1570649
78.22279,1.635251,0.158933
78.31882,1.634911,0.1605029
78.41486,1.634574,0.1617766
78.5109,1.634239,0.1627564
78.60694,1.633904,0.1634807
78.70298,1.63357,0.1639884
78.79902,1.633235,0.1643399
78.89506,1.632897,0.1646243
78.9911,1.632557,0.1649295
79.08714,1.632213,0.1653734
79.18317,1.631865,0.1660696
79.27921,1.631511,0.1671447
79.37525,1.631151,0.1687091
79.47129,1.630783,0.170877
79.56733,1.630407,0.1737103
79.66337,1.630022,0.1772568
79.75941,1.629627,0.181524
79.85556,1.629221,0.1864674
79.95171,1.628803,0.1920229
80.04787,1.628373,0.1980752
80.14402,1.62793,0.2044898
80.24017,1.627473,0.2111142
80.33633,1.627001,0.217797
80.43248,1.626515,0.224384
80.52863,1.626013,0.2307131
80.62479,1.625494,0.2366512
80.72094,1.624959,0.2420723
80.81709,1.624406,0.2468738
80.91325,1.623835,0.2509576
81.0094,1.623246,0.2542619
81.10555,1.622638,0.2567376
81.20171,1.62201,0.2583455
81.29786,1.621363,0.2590821
81.39401,1.620696,0.2589455
81.49017,1.620009,0.2579685
81.58632,1.619301,0.2561793
81.68247,1.618572,0.2536281
81.77863,1.617823,0.2503694
81.87478,1.617052,0.2464711
81.97093,1.61626,0.2420064
82.06709,1.615445,0.2370523
82.16324,1.61461,0.2316817
82.25939,1.613752,0.2259798
82.35555,1.612873,0.2200265
82.4517,1.611971,0.2138897
82.54785,1.611048,0.2076406
82.644,1.610103,0.2013498
82.74016,1.609135,0.1950724
82.83631,1.608146,0.1888613
82.93246,1.607134,0.1827641
83.02862,1.606101,0.1768179
83.12477,1.605046,0.1710522
83.22092,1.603968,0.1654908
83.31708,1.602869,0.1601541
83.41323,1.601748,0.1550502
83.50938,1.600605,0.1501848
83.60554,1.599441,0.1455593
83.70169,1.598255,0.1411643
83.79784,1.597047,0.1369991
83.894,1.595818,0.1330495
83.99015,1.594568,0.1293054
84.0863,1.593297,0.1257532
84.18379,1.591987,0.1223771
84.28128,1.590655,0.1191186
84.37877,1.589302,0.1160138
84.47626,1.587927,0.1130443
84.57375,1.586531,0.1101991
84.67123,1.585114,0.1074626
84.76872,1.583676,0.1048281
84.86621,1.582216,0.1022782
84.9637,1.580736,0.09981298
85.06119,1.579235,0.09741435
85.15868,1.577714,0.0950824
85.25616,1.576172,0.09280639
85.35365,1.574609,0.0905863
85.45114,1.573026,0.08840911
85.54863,1.571423,0.08627953
85.64612,1.5698,0.08418892
85.74361,1.568158,0.08213799
85.84109,1.566495,0.08012755
85.93858,1.564813,0.07815129
86.03607,1.563111,0.076209
86.13356,1.56139,0.07430227
86.23105,1.559649,0.07242978
86.32854,1.557889,0.07059102
86.42603,1.556111,0.06878883
86.52351,1.554313,0.06844472
86.621,1.552497,0.06932739
86.71849,1.550662,0.07021867
86.81598,1.548809,0.0710991
86.91347,1.546938,0.07197767
87.01096,1.545048,0.07284499
87.10844,1.543141,0.07370523
87.20593,1.541216,0.07454345
87.30342,1.539273,0.07536322
87.40091,1.537313,0.07616156
87.4984,1.535336,0.07692955
87.59589,1.533343,0.07766802
87.69337,1.531333,0.0783737
87.79086,1.529306,0.07903681
87.88835,1.527264,0.07966114
87.98584,1.525206,0.08024237
88.08333,1.523131,0.08077189
88.18082,1.521042,0.08125121
88.27831,1.518938,0.08167265
88.37579,1.516819,0.08204257
88.47328,1.514685,0.08234928
88.56933,1.512569,0.08259279
88.66537,1.51044,0.08277673
88.76142,1.508297,0.08289359
88.85747,1.506142,0.08295138
88.95351,1.503974,0.08294689
89.04956,1.501793,0.08288153
89.14561,1.499601,0.08275044
89.24165,1.497397,0.08256531
89.3377,1.495182,0.08232496
89.43375,1.492955,0.08203237
89.52979,1.490718,0.08169145
89.62584,1.488471,0.08130537
89.72189,1.486213,0.0808774
89.81793,1.483946,0.08041783
89.91398,1.48167,0.07992909
90.01003,1.479384,0.07941207
90.10607,1.47709,0.0788777
90.20212,1.474787,0.07832684
90.29816,1.472477,0.07776356
90.39421,1.470158,0.07719349
90.49026,1.467832,0.07661416
90.5863,1.465499,0.07603327
90.68235,1.463159,0.07544356
90.7784,1.460813,0.07484612
90.87444,1.458461,0.07423293
90.97049,1.456103,0.07360177
91.06654,1.45374,0.07294764
91.16258,1.451371,0.07225026
91.25863,1.448998,0.07150837
91.35468,1.446621,0.07071026
91.45072,1.444239,0.06983463
91.54677,1.441853,0.06887611
91.64281,1.439464,0.06781399
91.73886,1.437072,0.06664667
91.83491,1.434677,0.06534759
91.93095,1.432279,0.06391834
